GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US471570001001,471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",916,215,202,91,0,12,7,13,86,80,20,23,49,54,36,47,32,38,121,122,50,49,9,14,115,93,60,45,11,18,73,70,45,72
1500000US471570001002,471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",1272,202,44,44,9,15,0,12,52,61,17,19,47,45,0,12,72,70,73,61,131,105,198,120,252,137,52,40,39,37,178,115,108,80
1500000US471570001003,471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",889,154,101,82,54,55,19,21,0,12,16,20,0,12,53,68,64,53,0,12,10,17,156,125,51,52,44,34,97,68,41,41,183,85
1500000US471570002001,471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",365,55,82,43,67,37,40,29,23,20,35,37,22,19,21,32,14,14,0,12,7,11,48,41,6,9,0,12,0,12,0,12,0,12
1500000US471570003001,471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",215,61,64,49,25,19,8,9,6,7,61,51,2,3,2,3,0,12,0,12,20,27,8,14,19,18,0,12,0,12,0,12,0,12
1500000US471570003002,471570003002,"Block Group 2, Census Tract 3, Shelby County, Tennessee",98,49,0,12,15,15,20,29,2,4,19,30,6,11,4,7,0,12,21,19,0,12,0,12,6,9,5,8,0,12,0,12,0,12
1500000US471570004001,471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",179,60,55,41,17,18,17,21,15,22,13,16,0,12,0,12,32,42,3,5,10,16,0,12,5,7,0,12,12,16,0,12,0,12
1500000US471570004002,471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",479,76,105,54,62,31,57,39,44,36,64,46,26,25,38,33,13,18,19,24,17,23,30,27,4,6,0,12,0,12,0,12,0,12
1500000US471570006001,471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",386,76,134,61,62,40,37,28,58,42,5,8,13,13,11,12,34,35,0,12,0,12,0,12,23,29,0,12,9,14,0,12,0,12
1500000US471570006002,471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",359,82,136,73,49,32,27,21,50,33,16,15,25,33,17,14,5,7,0,12,6,9,5,8,23,29,0,12,0,12,0,12,0,12
1500000US471570007001,471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",820,189,109,109,100,77,107,95,44,60,79,76,13,21,72,58,89,87,54,51,12,20,0,12,30,42,53,55,21,33,37,58,0,12
1500000US471570007002,471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",468,159,89,82,71,86,30,47,117,89,71,73,31,36,18,29,11,18,0,12,30,38,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570007003,471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",540,146,88,63,64,64,59,50,11,18,0,12,14,25,20,39,46,76,30,50,97,73,63,57,48,54,0,12,0,12,0,12,0,12
1500000US471570008001,471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",314,85,138,64,44,32,23,20,44,37,11,13,21,26,17,27,8,13,5,12,0,12,3,6,0,12,0,12,0,12,0,12,0,12
1500000US471570008002,471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",322,79,94,53,25,22,49,44,84,57,9,11,13,16,0,12,14,20,13,21,0,12,16,17,5,7,0,12,0,12,0,12,0,12
1500000US471570008003,471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",211,75,64,54,50,40,16,19,15,28,26,29,0,12,0,12,13,15,20,22,7,11,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570009001,471570009001,"Block Group 1, Census Tract 9, Shelby County, Tennessee",411,104,142,61,63,48,38,43,21,26,48,53,30,47,0,12,16,27,22,33,0,12,31,35,0,12,0,12,0,12,0,12,0,12
1500000US471570009002,471570009002,"Block Group 2, Census Tract 9, Shelby County, Tennessee",294,92,29,28,125,77,30,44,45,42,21,23,11,18,33,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570009003,471570009003,"Block Group 3, Census Tract 9, Shelby County, Tennessee",456,99,93,54,32,31,79,56,31,30,25,22,28,41,17,27,66,50,11,17,10,15,35,30,15,18,14,20,0,12,0,12,0,12
1500000US471570011001,471570011001,"Block Group 1, Census Tract 11, Shelby County, Tennessee",460,92,34,40,36,30,27,27,40,45,39,26,32,31,0,12,58,41,22,26,47,52,57,49,21,27,38,52,9,14,0,12,0,12
1500000US471570011002,471570011002,"Block Group 2, Census Tract 11, Shelby County, Tennessee",312,101,122,93,35,41,30,33,8,14,12,19,11,18,49,50,16,17,29,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570011003,471570011003,"Block Group 3, Census Tract 11, Shelby County, Tennessee",401,98,80,57,48,39,24,24,0,12,60,50,13,20,30,41,21,23,17,20,82,66,17,21,0,12,9,14,0,12,0,12,0,12
1500000US471570012001,471570012001,"Block Group 1, Census Tract 12, Shelby County, Tennessee",646,101,117,71,7,11,15,16,32,32,71,50,38,30,33,31,18,21,34,39,65,52,85,55,18,21,56,41,37,45,10,16,10,16
1500000US471570012002,471570012002,"Block Group 2, Census Tract 12, Shelby County, Tennessee",280,102,47,55,20,35,16,27,0,12,18,26,5,9,0,12,16,18,53,46,0,12,46,51,43,48,16,26,0,12,0,12,0,12
1500000US471570012003,471570012003,"Block Group 3, Census Tract 12, Shelby County, Tennessee",392,103,10,19,57,52,38,50,49,38,25,27,21,24,10,17,16,17,27,20,47,38,44,59,36,45,12,21,0,12,0,12,0,12
1500000US471570013001,471570013001,"Block Group 1, Census Tract 13, Shelby County, Tennessee",390,99,71,55,65,66,79,60,23,26,23,36,55,44,0,12,0,12,25,28,0,12,26,27,23,30,0,12,0,12,0,12,0,12
1500000US471570013002,471570013002,"Block Group 2, Census Tract 13, Shelby County, Tennessee",240,93,40,33,85,67,14,17,5,8,0,12,30,35,0,12,0,12,6,10,0,12,20,30,7,11,25,33,0,12,0,12,8,13
1500000US471570013003,471570013003,"Block Group 3, Census Tract 13, Shelby County, Tennessee",227,84,14,23,36,38,58,44,14,18,9,13,18,17,18,28,16,25,18,28,9,13,7,13,6,12,4,9,0,12,0,12,0,12
1500000US471570013004,471570013004,"Block Group 4, Census Tract 13, Shelby County, Tennessee",426,101,154,83,34,34,68,47,100,72,34,49,0,12,31,29,0,12,0,12,0,12,0,12,0,12,0,12,5,10,0,12,0,12
1500000US471570014001,471570014001,"Block Group 1, Census Tract 14, Shelby County, Tennessee",575,77,157,62,72,52,59,42,41,34,59,36,48,42,17,22,25,21,9,11,6,9,70,50,0,12,12,13,0,12,0,12,0,12
1500000US471570015001,471570015001,"Block Group 1, Census Tract 15, Shelby County, Tennessee",293,64,57,35,50,32,52,31,19,20,32,23,23,24,19,19,7,10,0,12,29,26,0,12,0,12,0,12,5,8,0,12,0,12
1500000US471570015002,471570015002,"Block Group 2, Census Tract 15, Shelby County, Tennessee",322,65,104,56,27,24,36,25,33,22,11,12,6,10,17,23,5,9,25,25,18,23,0,12,11,17,21,19,8,12,0,12,0,12
1500000US471570016001,471570016001,"Block Group 1, Census Tract 16, Shelby County, Tennessee",434,66,27,31,49,52,36,24,5,8,9,10,19,18,0,12,11,13,0,12,27,27,3,7,21,18,101,54,21,21,26,21,79,33
1500000US471570016002,471570016002,"Block Group 2, Census Tract 16, Shelby County, Tennessee",444,62,41,46,14,15,4,7,0,12,0,12,29,28,10,13,12,15,37,31,21,17,32,25,29,22,65,38,69,38,45,28,36,23
1500000US471570016003,471570016003,"Block Group 3, Census Tract 16, Shelby County, Tennessee",99,34,0,12,11,13,0,12,6,9,15,15,7,10,0,12,21,24,0,12,0,12,17,15,9,7,0,12,13,13,0,12,0,12
1500000US471570017001,471570017001,"Block Group 1, Census Tract 17, Shelby County, Tennessee",804,103,73,54,8,13,20,22,76,60,24,27,55,37,40,32,59,52,60,40,68,35,77,47,130,70,20,22,45,53,44,40,5,9
1500000US471570017002,471570017002,"Block Group 2, Census Tract 17, Shelby County, Tennessee",479,94,107,80,26,25,11,17,66,54,17,20,18,29,23,24,40,33,31,28,0,12,30,29,74,50,23,31,13,20,0,12,0,12
1500000US471570017003,471570017003,"Block Group 3, Census Tract 17, Shelby County, Tennessee",531,113,62,66,64,74,22,26,39,28,81,66,33,28,20,22,30,28,0,12,76,70,25,23,51,49,0,12,9,15,8,12,11,17
1500000US471570019001,471570019001,"Block Group 1, Census Tract 19, Shelby County, Tennessee",200,65,79,47,14,23,0,12,32,30,6,10,0,12,7,12,21,26,0,12,20,32,10,14,0,12,11,12,0,12,0,12,0,12
1500000US471570019002,471570019002,"Block Group 2, Census Tract 19, Shelby County, Tennessee",358,78,154,71,72,46,12,13,34,20,18,18,8,9,14,24,6,9,3,4,22,26,9,14,6,9,0,12,0,12,0,12,0,12
1500000US471570020001,471570020001,"Block Group 1, Census Tract 20, Shelby County, Tennessee",251,49,70,40,18,21,21,17,19,16,10,10,4,7,17,26,13,13,23,28,44,37,0,12,0,12,0,12,0,12,12,14,0,12
1500000US471570020002,471570020002,"Block Group 2, Census Tract 20, Shelby County, Tennessee",403,80,94,65,80,61,15,17,25,29,27,28,31,28,22,21,18,17,6,9,27,26,22,22,15,15,21,28,0,12,0,12,0,12
1500000US471570021001,471570021001,"Block Group 1, Census Tract 21, Shelby County, Tennessee",547,57,140,53,133,58,51,30,10,8,25,22,11,17,15,25,7,12,18,18,56,53,43,25,24,29,0,12,0,12,0,12,14,18
1500000US471570024001,471570024001,"Block Group 1, Census Tract 24, Shelby County, Tennessee",436,76,110,56,45,46,48,43,29,32,14,17,39,31,7,8,10,10,31,36,17,14,45,29,14,14,13,11,10,16,4,5,0,12
1500000US471570024002,471570024002,"Block Group 2, Census Tract 24, Shelby County, Tennessee",237,66,57,32,33,30,25,25,30,28,34,38,19,24,0,12,17,17,0,12,14,22,0,12,8,13,0,12,0,12,0,12,0,12
1500000US471570024003,471570024003,"Block Group 3, Census Tract 24, Shelby County, Tennessee",85,39,0,12,37,27,0,12,7,11,23,28,0,12,0,12,0,12,0,12,4,6,14,21,0,12,0,12,0,12,0,12,0,12
1500000US471570025001,471570025001,"Block Group 1, Census Tract 25, Shelby County, Tennessee",424,100,75,58,52,48,34,42,36,28,7,10,59,57,10,15,26,27,47,46,24,29,0,12,37,44,10,14,0,12,0,12,7,10
1500000US471570025002,471570025002,"Block Group 2, Census Tract 25, Shelby County, Tennessee",758,105,92,58,58,43,32,27,49,53,58,43,84,65,35,33,0,12,0,12,48,40,65,52,41,35,19,15,54,42,104,69,19,24
1500000US471570026001,471570026001,"Block Group 1, Census Tract 26, Shelby County, Tennessee",720,82,35,42,24,28,63,53,92,56,76,57,9,15,43,43,33,31,0,12,37,31,74,52,42,43,41,30,25,24,67,39,59,35
1500000US471570026002,471570026002,"Block Group 2, Census Tract 26, Shelby County, Tennessee",519,70,29,24,25,39,6,10,10,15,35,35,17,18,52,55,0,12,20,22,16,19,37,25,120,64,28,23,13,17,55,41,56,41
1500000US471570027001,471570027001,"Block Group 1, Census Tract 27, Shelby County, Tennessee",225,63,74,50,11,13,9,16,17,24,12,15,18,15,26,20,16,16,9,14,8,13,0,12,21,34,4,8,0,12,0,12,0,12
1500000US471570027002,471570027002,"Block Group 2, Census Tract 27, Shelby County, Tennessee",500,64,97,57,34,28,33,30,70,51,15,18,37,23,26,19,9,10,33,28,30,23,10,11,53,33,12,14,3,7,27,28,11,12
1500000US471570028001,471570028001,"Block Group 1, Census Tract 28, Shelby County, Tennessee",709,126,150,85,32,24,58,51,34,29,24,19,43,30,39,46,27,28,40,30,108,63,90,58,39,32,9,15,16,19,0,12,0,12
1500000US471570028002,471570028002,"Block Group 2, Census Tract 28, Shelby County, Tennessee",207,74,41,33,30,38,14,18,36,39,32,38,0,12,8,13,0,12,0,12,24,26,0,12,22,35,0,12,0,12,0,12,0,12
1500000US471570028003,471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",414,111,184,80,70,53,16,18,0,12,7,11,11,17,12,19,56,54,0,12,19,25,11,18,0,12,0,12,0,12,28,34,0,12
1500000US471570029001,471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",423,125,0,12,19,32,18,30,34,54,33,36,17,28,71,74,0,12,22,34,29,44,60,62,44,44,25,42,51,48,0,12,0,12
1500000US471570029002,471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",553,129,13,21,0,12,47,45,25,37,45,49,108,105,0,12,0,12,0,12,57,47,175,88,41,36,14,22,0,12,28,32,0,12
1500000US471570029003,471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",545,122,25,27,0,12,72,70,0,12,60,71,9,16,0,12,0,12,0,12,100,93,44,38,143,90,14,23,13,22,54,52,11,19
1500000US471570029004,471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",405,99,0,12,14,25,0,12,20,31,22,35,0,12,0,12,15,26,19,29,52,61,14,23,23,26,18,22,81,60,56,43,71,54
1500000US471570029005,471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",280,84,68,86,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,33,39,16,27,11,18,18,29,19,30,68,88,27,31
1500000US471570030001,471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",388,104,125,73,6,10,31,42,125,72,29,47,14,23,0,12,10,15,32,37,0,12,10,16,0,12,6,11,0,12,0,12,0,12
1500000US471570030002,471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",423,94,38,38,38,43,29,34,76,59,44,46,10,16,8,13,40,46,0,12,52,40,25,25,20,23,30,34,0,12,0,12,13,20
1500000US471570030003,471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",658,105,33,43,21,20,65,56,47,60,11,20,46,32,7,12,51,45,22,24,50,42,90,64,56,40,68,42,28,27,32,31,31,30
1500000US471570031001,471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",300,53,21,29,6,9,9,13,8,12,18,19,27,15,0,12,24,22,16,17,39,32,41,42,26,22,55,41,0,12,10,16,0,12
1500000US471570031002,471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",376,83,40,28,25,40,15,24,7,10,0,12,53,50,4,10,19,21,58,51,17,18,34,43,15,16,56,38,0,12,18,19,15,19
1500000US471570031003,471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",407,82,45,32,35,26,20,24,33,27,10,15,25,22,0,12,45,50,8,12,16,19,31,37,34,29,16,19,8,13,48,47,33,33
1500000US471570031004,471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",573,88,32,26,15,24,32,30,21,23,19,22,28,44,21,24,64,50,31,38,93,63,53,30,31,23,50,48,0,12,19,20,64,32
1500000US471570032001,471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",428,126,112,90,42,57,0,12,26,42,38,54,33,39,52,57,4,15,26,35,47,45,11,17,27,33,0,12,0,12,10,16,0,12
1500000US471570032002,471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",842,158,119,77,254,149,31,29,0,12,38,45,67,72,12,21,103,86,37,43,67,51,62,56,35,36,0,12,0,12,0,12,17,26
1500000US471570032003,471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",724,145,39,37,26,31,98,87,46,51,114,66,24,28,66,84,61,46,26,30,99,80,54,41,22,28,25,32,24,33,0,12,0,12
1500000US471570033001,471570033001,"Block Group 1, Census Tract 33, Shelby County, Tennessee",678,75,61,57,33,39,26,39,0,12,8,13,57,45,77,65,46,45,9,14,48,49,60,41,130,64,48,33,27,25,23,24,25,25
1500000US471570033002,471570033002,"Block Group 2, Census Tract 33, Shelby County, Tennessee",495,86,9,14,8,13,9,15,11,16,0,12,18,20,16,19,0,12,39,48,41,53,81,47,50,33,40,29,20,21,72,38,81,50
1500000US471570034001,471570034001,"Block Group 1, Census Tract 34, Shelby County, Tennessee",473,85,37,48,18,21,15,20,13,14,24,37,25,24,26,24,29,45,0,12,63,47,22,30,73,47,31,37,11,17,44,32,42,29
1500000US471570034002,471570034002,"Block Group 2, Census Tract 34, Shelby County, Tennessee",670,112,62,53,64,61,54,53,87,63,82,68,27,30,35,46,39,38,34,42,55,35,36,39,18,21,49,39,0,12,8,13,20,21
1500000US471570035001,471570035001,"Block Group 1, Census Tract 35, Shelby County, Tennessee",374,68,0,12,0,12,0,12,7,11,9,14,0,12,9,16,0,12,11,17,29,26,14,21,83,50,35,30,17,20,59,34,101,54
1500000US471570035002,471570035002,"Block Group 2, Census Tract 35, Shelby County, Tennessee",462,73,11,17,10,16,0,12,27,37,0,12,62,63,19,22,25,24,26,41,15,18,63,45,42,50,35,32,30,36,53,27,44,36
1500000US471570035003,471570035003,"Block Group 3, Census Tract 35, Shelby County, Tennessee",748,98,74,49,59,51,8,13,22,35,42,38,40,55,46,34,86,64,46,46,46,34,89,54,61,50,41,32,7,10,45,28,36,27
1500000US471570036001,471570036001,"Block Group 1, Census Tract 36, Shelby County, Tennessee",188,64,71,53,0,12,0,12,38,43,21,35,0,12,0,12,20,30,20,23,4,11,0,12,6,12,1,9,0,12,7,16,0,12
1500000US471570036002,471570036002,"Block Group 2, Census Tract 36, Shelby County, Tennessee",779,127,214,95,109,49,103,68,27,29,31,37,8,12,35,31,26,27,5,9,22,25,8,12,74,56,55,47,39,27,0,12,23,34
1500000US471570037001,471570037001,"Block Group 1, Census Tract 37, Shelby County, Tennessee",902,51,355,80,119,40,69,38,102,46,48,44,31,29,60,43,25,20,4,7,24,16,42,26,14,21,5,7,0,12,4,7,0,12
1500000US471570038001,471570038001,"Block Group 1, Census Tract 38, Shelby County, Tennessee",789,57,231,59,143,56,32,22,71,40,56,30,59,36,16,20,63,35,3,6,58,35,18,14,25,15,0,12,14,13,0,12,0,12
1500000US471570039001,471570039001,"Block Group 1, Census Tract 39, Shelby County, Tennessee",834,42,303,61,233,68,20,17,76,40,32,32,13,20,39,33,6,9,10,14,40,34,40,39,17,19,0,12,1,3,4,7,0,12
1500000US471570042001,471570042001,"Block Group 1, Census Tract 42, Shelby County, Tennessee",1018,142,144,84,24,28,69,70,92,65,66,48,39,41,29,27,18,19,27,30,101,86,66,35,149,72,16,17,122,103,15,18,41,41
1500000US471570042002,471570042002,"Block Group 2, Census Tract 42, Shelby County, Tennessee",814,123,45,41,8,14,8,13,8,14,41,29,47,41,13,21,18,19,63,59,83,76,89,57,139,71,89,43,88,46,17,18,58,46
1500000US471570043001,471570043001,"Block Group 1, Census Tract 43, Shelby County, Tennessee",867,79,48,34,54,35,17,21,0,12,8,9,22,16,33,24,63,48,10,11,104,57,67,34,143,45,32,21,52,36,120,52,94,36
1500000US471570045001,471570045001,"Block Group 1, Census Tract 45, Shelby County, Tennessee",146,46,18,15,11,15,42,36,0,12,36,28,5,10,21,16,0,12,3,7,5,9,5,10,0,12,0,12,0,12,0,12,0,12
1500000US471570046001,471570046001,"Block Group 1, Census Tract 46, Shelby County, Tennessee",649,66,81,42,100,60,124,61,64,34,73,43,26,20,17,15,11,12,24,17,38,31,51,36,23,22,17,18,0,12,0,12,0,12
1500000US471570050001,471570050001,"Block Group 1, Census Tract 50, Shelby County, Tennessee",258,40,77,33,29,23,61,41,42,31,0,12,6,10,4,8,4,7,0,12,0,12,0,12,32,23,3,6,0,12,0,12,0,12
1500000US471570050002,471570050002,"Block Group 2, Census Tract 50, Shelby County, Tennessee",146,39,72,31,7,10,21,21,25,22,5,7,6,11,0,12,0,12,0,12,0,12,0,12,10,8,0,12,0,12,0,12,0,12
1500000US471570053001,471570053001,"Block Group 1, Census Tract 53, Shelby County, Tennessee",385,80,66,48,38,28,61,49,8,13,63,43,56,53,15,18,8,13,0,12,28,35,5,8,26,40,11,17,0,12,0,12,0,12
1500000US471570053002,471570053002,"Block Group 2, Census Tract 53, Shelby County, Tennessee",512,104,186,97,109,58,43,36,10,15,15,16,10,16,0,12,17,25,11,17,46,42,49,48,0,12,0,12,16,25,0,12,0,12
1500000US471570053003,471570053003,"Block Group 3, Census Tract 53, Shelby County, Tennessee",436,88,31,25,89,49,78,45,6,10,56,41,52,34,40,28,8,12,25,32,0,12,36,38,9,15,6,11,0,12,0,12,0,12
1500000US471570055001,471570055001,"Block Group 1, Census Tract 55, Shelby County, Tennessee",316,91,95,57,104,55,41,45,11,19,8,13,17,26,7,11,24,37,0,12,0,12,0,12,9,19,0,12,0,12,0,12,0,12
1500000US471570055002,471570055002,"Block Group 2, Census Tract 55, Shelby County, Tennessee",184,54,53,38,32,29,47,46,7,13,7,12,0,12,0,12,0,12,0,12,0,12,0,12,38,39,0,12,0,12,0,12,0,12
1500000US471570055003,471570055003,"Block Group 3, Census Tract 55, Shelby County, Tennessee",356,93,57,44,70,50,41,40,52,62,6,9,41,38,0,12,17,24,12,19,37,41,7,11,0,12,0,12,12,20,0,12,4,9
1500000US471570056001,471570056001,"Block Group 1, Census Tract 56, Shelby County, Tennessee",504,102,56,37,51,45,82,52,56,55,66,39,32,35,21,24,6,10,17,26,25,28,45,44,47,52,0,12,0,12,0,12,0,12
1500000US471570056002,471570056002,"Block Group 2, Census Tract 56, Shelby County, Tennessee",544,105,95,71,23,22,31,35,16,15,63,37,56,56,45,42,29,26,0,12,23,21,69,61,51,30,24,28,0,12,19,26,0,12
1500000US471570056003,471570056003,"Block Group 3, Census Tract 56, Shelby County, Tennessee",518,93,66,58,70,48,165,77,14,17,46,47,48,44,27,23,10,17,0,12,8,13,12,19,6,9,46,45,0,12,0,12,0,12
1500000US471570057001,471570057001,"Block Group 1, Census Tract 57, Shelby County, Tennessee",377,81,69,54,36,23,60,49,0,12,54,33,23,26,20,23,31,30,21,24,24,27,22,25,12,13,0,12,5,10,0,12,0,12
1500000US471570057002,471570057002,"Block Group 2, Census Tract 57, Shelby County, Tennessee",425,100,112,57,28,24,37,34,40,29,32,20,32,36,9,14,41,56,14,17,13,18,9,16,43,44,6,12,0,12,9,14,0,12
1500000US471570058001,471570058001,"Block Group 1, Census Tract 58, Shelby County, Tennessee",58,41,29,32,0,12,11,13,0,12,0,12,0,12,0,12,0,12,0,12,4,6,14,23,0,12,0,12,0,12,0,12,0,12
1500000US471570058002,471570058002,"Block Group 2, Census Tract 58, Shelby County, Tennessee",307,63,123,63,20,24,9,11,40,35,22,21,0,12,41,38,5,10,22,19,5,7,0,12,11,11,9,9,0,12,0,12,0,12
1500000US471570059001,471570059001,"Block Group 1, Census Tract 59, Shelby County, Tennessee",346,81,32,29,26,20,53,54,89,73,7,12,69,57,15,13,25,32,0,12,9,15,10,17,11,13,0,12,0,12,0,12,0,12
1500000US471570059002,471570059002,"Block Group 2, Census Tract 59, Shelby County, Tennessee",279,88,106,60,24,24,17,19,16,25,0,12,68,59,0,12,0,12,0,12,13,17,0,12,0,12,35,40,0,12,0,12,0,12
1500000US471570059003,471570059003,"Block Group 3, Census Tract 59, Shelby County, Tennessee",303,97,47,42,16,17,49,40,75,53,0,12,9,14,0,12,8,11,13,17,68,73,0,12,8,12,10,15,0,12,0,12,0,12
1500000US471570060001,471570060001,"Block Group 1, Census Tract 60, Shelby County, Tennessee",460,84,44,28,52,29,56,37,27,21,53,38,47,39,6,11,54,40,6,8,24,27,37,29,27,21,0,12,0,12,27,42,0,12
1500000US471570060002,471570060002,"Block Group 2, Census Tract 60, Shelby County, Tennessee",328,79,36,27,10,11,50,31,49,32,44,31,12,13,0,12,49,55,18,19,33,42,17,17,4,8,0,12,0,12,0,12,6,9
1500000US471570062001,471570062001,"Block Group 1, Census Tract 62, Shelby County, Tennessee",302,65,26,21,72,48,42,28,10,13,29,27,38,27,6,9,10,11,0,12,23,20,22,25,16,19,0,12,0,12,8,13,0,12
1500000US471570062002,471570062002,"Block Group 2, Census Tract 62, Shelby County, Tennessee",109,41,14,18,0,12,6,9,8,13,7,10,13,15,23,24,0,12,0,12,0,12,27,24,11,12,0,12,0,12,0,12,0,12
1500000US471570062003,471570062003,"Block Group 3, Census Tract 62, Shelby County, Tennessee",368,62,67,40,61,36,21,16,9,9,64,36,12,13,0,12,2,7,20,19,26,21,47,35,13,20,26,32,0,12,0,12,0,12
1500000US471570063001,471570063001,"Block Group 1, Census Tract 63, Shelby County, Tennessee",647,85,51,58,0,12,29,39,72,55,34,34,31,22,55,39,20,22,35,29,23,26,46,36,85,63,39,35,44,37,21,24,62,56
1500000US471570063002,471570063002,"Block Group 2, Census Tract 63, Shelby County, Tennessee",96,45,10,16,0,12,0,12,4,9,9,16,15,20,26,29,0,12,5,12,0,12,10,15,17,27,0,12,0,12,0,12,0,12
1500000US471570063003,471570063003,"Block Group 3, Census Tract 63, Shelby County, Tennessee",400,84,35,36,10,16,31,44,21,22,18,22,38,49,25,29,10,16,11,17,30,29,49,39,39,32,31,30,0,12,52,56,0,12
1500000US471570064001,471570064001,"Block Group 1, Census Tract 64, Shelby County, Tennessee",644,90,151,79,27,22,29,20,36,27,57,41,64,44,13,15,82,69,13,13,82,52,22,22,27,27,21,23,0,12,0,12,20,18
1500000US471570065001,471570065001,"Block Group 1, Census Tract 65, Shelby County, Tennessee",322,80,33,27,72,50,26,28,26,33,80,59,33,31,0,12,0,12,9,15,12,14,10,12,0,12,0,12,21,30,0,12,0,12
1500000US471570065002,471570065002,"Block Group 2, Census Tract 65, Shelby County, Tennessee",747,109,143,84,97,66,34,28,83,62,22,20,73,52,90,72,0,12,27,42,64,63,25,22,21,25,32,33,20,31,8,13,8,13
1500000US471570066001,471570066001,"Block Group 1, Census Tract 66, Shelby County, Tennessee",438,89,106,59,60,53,36,37,7,11,25,32,7,12,0,12,0,12,0,12,31,28,64,49,92,43,10,17,0,12,0,12,0,12
1500000US471570066002,471570066002,"Block Group 2, Census Tract 66, Shelby County, Tennessee",635,99,79,37,68,51,38,35,42,31,49,53,34,32,40,32,39,42,26,27,22,17,76,53,10,14,38,29,16,14,29,34,29,37
